SP500,Nasdaq,WilshireRE,Gold,OilWTI,Date
1629.6074950500001,3437.736499,188.4995,1370.595,96.553,2013-06-01
1673.354997090909,3569.6068448181813,194.22499999999994,1438.8727272727274,105.55409090909089,2013-07-01
1677.440474181818,3655.7581897727273,182.21545454545455,1517.2727272727273,107.53454545454547,2013-08-01
1692.8899841500001,3743.3885010500003,182.4125,1518.3950000000004,107.14950000000002,2013-09-01
1724.9660803478262,3863.545654217391,187.93608695652173,1463.7217391304348,101.41521739130438,2013-10-01
1788.5710082500002,3971.5739990499997,183.12800000000001,1404.8149999999998,94.7995,2013-11-01
1812.5290412380948,4087.912399904763,178.63333333333333,1356.5857142857142,98.42761904761905,2013-12-01
1831.1152401428574,4173.562872095238,182.33238095238093,1407.8761904761902,95.77714285714286,2014-01-01
1824.1779077368417,4217.6272873157895,189.65,1452.657894736842,101.33947368421053,2014-02-01
1872.2638113809521,4307.171433190476,193.4295238095238,1490.2285714285713,101.33999999999999,2014-03-01
1872.3990537619047,4152.11145595238,197.9595238095238,1441.1285714285718,102.76333333333332,2014-04-01
1894.5966621904763,4151.1700148571435,204.2238095238095,1417.9476190476191,102.3552380952381,2014-05-01
1950.0899948095241,4341.275251238096,206.67761904761898,1408.009523809524,105.76285714285716,2014-06-01
1980.0422752727272,4453.05186890909,209.56954545454545,1436.5863636363633,103.195,2014-07-01
1966.6909586190475,4476.618605904761,209.6823809523809,1420.6142857142854,96.73619047619047,2014-08-01
2000.9395344285717,4573.245744952381,205.50619047619048,1362.204761904762,94.1,2014-09-01
1950.0873863478257,4434.842518695653,208.04391304347828,1324.2608695652173,85.55913043478263,2014-10-01
2047.8320955263155,4699.055818263158,220.53052631578947,1266.5526315789477,77.35842105263157,2014-11-01
2066.156388681818,4764.559126363635,226.7118181818182,1283.5136363636366,60.95636363636363,2014-12-01
2043.61850575,4711.022021599999,241.44550000000004,1319.07,48.83650000000001,2015-01-01
2086.1689515789476,4863.082134052631,237.63315789473688,1291.0315789473686,52.14421052631579,2015-02-01
2090.5099876363633,4961.467263,233.30227272727276,1241.8954545454546,48.94909090909091,2015-03-01
2102.7318870476192,5007.035714285715,231.27190476190472,1255.8952380952383,55.463333333333324,2015-04-01
2119.6149658000004,5050.21252445,223.94349999999994,1262.08,60.38250000000001,2015-05-01
2109.400446136364,5096.21042709091,217.33545454545455,1250.4636363636362,60.569545454545455,2015-06-01
2102.516823454545,5105.622736136364,220.5304545454546,1195.813636363636,52.12863636363636,2015-07-01
2058.501906571428,4984.817150333334,220.85238095238094,1178.061904761905,43.84095238095238,2015-08-01
1962.4281122857142,4790.483816999999,211.4590476190476,1172.4476190476194,46.53190476190476,2015-09-01
2030.5786465909086,4895.230934727272,226.9545454545455,1197.0045454545455,47.295454545454554,2015-10-01
2089.5455138999996,5103.6149902,224.8855,1123.9,43.921499999999995,2015-11-01
2067.892311818181,5072.878662136362,226.75318181818184,1110.059090909091,38.285000000000004,2015-12-01
1939.5578805263162,4662.806820526314,221.17684210526315,1131.284210526316,33.113157894736844,2016-01-01
1917.2609924999997,4499.422509749999,213.8865,1226.0549999999998,31.936500000000002,2016-02-01
2027.0799893181816,4770.360484863635,231.48090909090914,1280.2409090909089,38.739999999999995,2016-03-01
2083.4247815238095,4916.229073666666,236.6014285714286,1277.738095238095,41.84428571428572,2016-04-01
2073.309523761905,4808.790015761904,238.53333333333336,1299.3428571428574,47.55142857142858,2016-05-01
2093.831814818182,4878.5331808636365,241.65318181818176,1320.1318181818183,49.592272727272714,2016-06-01
2153.438501,5035.984985499999,256.825,1385.19,45.7665,2016-07-01
2182.6717262608695,5231.513480826086,254.73913043478257,1391.6391304347824,45.45260869565218,2016-08-01
2166.813360238095,5273.439964714285,248.41714285714292,1373.047619047619,46.03666666666667,2016-09-01
2151.3242651904766,5279.34095995238,235.05238095238093,1309.2571428571425,50.57952380952381,2016-10-01
